Id,SalePrice
1760,168690.10076581777
1761,165497.23661096205
1762,199062.65108679835
1763,166556.77740721274
1764,105522.92744190863
1765,183956.71282770653
1766,172486.8403064295
1767,250116.99998215836
1768,143060.79252381262
1769,172944.3681412867
1770,135698.73956495617
1771,133040.51477594866
1772,132940.11602647265
1773,142309.20070711558
1774,129927.79403470489
1775,128326.33020173473
1776,117235.91236314233
1777,104027.42687596043
1778,135210.43608657518
1779,110841.22541904451
1780,186576.3743112868
1781,130879.16908204347
1782,91465.85311707958
1783,141327.03421765615
1784,110617.93345084092
1785,106199.27297776274
1786,177512.6696469838
1787,180244.996676196
1788,59200.60791751688
1789,95025.82339485125
1790,72348.56149374323
1791,165661.72101976405
1792,155801.57798050152
1793,133370.06218776281
1794,141346.58240594433
1795,123416.18507939848
1796,115528.28467760429
1797,130055.51023186445
1798,110742.62327217033
1799,112062.8308033864
1800,113857.86508888773
1801,130235.74482791396
1802,138064.1918224492
1803,150161.0157328431
1804,140854.09386903374
1805,135924.08273761912
1806,109173.6046853598
1807,119775.3218104629
1808,131811.36747320418
1809,117171.22554919611
1810,162139.96954863158
1811,89902.05649874825
1812,88126.22899964829
1813,129924.22585132072
1814,87278.60313613954
1815,53528.539377849826
1816,88101.8623989821
1817,108298.07683664805
1818,155958.24581847215
1819,117462.1138814346
1820,55047.625064809734
1821,96799.24660623759
1822,137010.27433701747
1823,47100.300485285254
1824,129204.81273980654
1825,141862.68762211074
1826,96947.77658649696
1827,104065.13695436264
1828,150460.81512188844
1829,123931.31907445122
1830,140272.44378192647
1831,168106.95485036066
1832,116269.94886299706
1833,150373.32249284035
1834,120203.48601052239
1835,133786.00010207717
1836,132349.20325509025
1837,97242.86498834293
1838,132600.1002839619
1839,96955.37093609876
1840,174517.95487765194
1841,127092.99457570544
1842,75422.12347356933
1843,149403.38808461695
1844,127942.74430916952
1845,144757.12107351882
1846,157403.03059968253
1847,184090.4971146794
1848,79146.82523845795
1849,118565.36923379914
1850,112442.96369678299
1851,159565.23360751884
1852,129836.56343844753
1853,124347.30685805903
1854,172025.09164582982
1855,142042.06594346644
1856,213255.33917088222
1857,149017.13406493285
1858,129870.73276986099
1859,108015.09970748414
1860,137485.36707754066
1861,108015.09970748414
1862,297685.67405199143
1863,291540.1355548614
1864,291540.1355548614
1865,311302.433992121
1866,351396.6159399859
1867,261352.75359093293
1868,310826.84074369114
1869,209576.14062685875
1870,263848.45569778513
1871,245426.32832709566
1872,175244.2488527814
1873,214908.39531831339
1874,156680.5456081424
1875,211231.95111297478
1876,199422.29694448557
1877,214054.98752251358
1878,210823.00529163738
1879,120774.87581857055
1880,135673.2058262768
1881,250357.75222315517
1882,248199.1727344822
1883,188613.5624261575
1884,205637.3963194796
1885,252776.80858807778
1886,295628.9407783327
1887,206206.0066373534
1888,297004.91527764127
1889,166043.74071330976
1890,128203.3527863989
1891,141774.01967496373
1892,109433.05197300912
1893,126312.36871806004
1894,114178.44327346976
1895,147172.16570570704
1896,131124.01067311785
1897,131463.90242395306
1898,120946.96018982482
1899,120884.41985220581
1900,139554.77295600256
1901,159290.4440863754
1902,136257.91288879953
1903,182952.94977284758
1904,133140.67167264948
1905,175089.5775000588
1906,177953.74164756414
1907,207730.65189772582
1908,114186.67559571315
1909,131884.42218928473
1910,117355.17966091415
1911,212774.28760823153
1912,284150.895024854
1913,143951.69701829256
1914,72360.72289150543
1915,312613.1330605113
1916,65010.253136092215
1917,269316.1525915723
1918,138391.01556066037
1919,165925.22760678988
1920,175110.1101046898
1921,446739.556309342
1922,326771.33045800484
1923,217766.4524493255
1924,231390.44941316178
1925,214830.51413937006
1926,417377.15489644045
1927,131792.54968104974
1928,156650.3636378705
1929,118518.92492039445
1930,136630.35170927236
1931,166359.6560038301
1932,154399.87159978587
1933,190525.0432642187
1934,186216.8894125704
1935,178816.43487559576
1936,181201.22975190112
1937,193350.94865515837
1938,183854.59477393617
1939,233643.63719080578
1940,188227.1737381832
1941,178798.76178634606
1942,189353.44276301027
1943,200625.1941111924
1944,289813.3500478802
1945,367733.4601369316
1946,175401.2300334673
1947,295525.1874173945
1948,186794.44603068047
1949,224825.8434637742
1950,176781.00217527006
1951,254081.79810651456
1952,207308.55011291953
1953,170079.38217710948
1954,199887.3254391716
1955,134859.85998740644
1956,319430.52853892173
1957,156822.82273230582
1958,316044.2049841598
1959,125482.9883461294
1960,115187.64748374496
1961,109792.33694808399
1962,97450.34299837572
1963,106387.28839693073
1964,105512.277524088
1965,130746.02737881568
1966,133723.87234789168
1967,275445.574216331
1968,464476.04569248436
1969,407872.57278830983
1970,472775.5383766905
1971,426058.3729076794
1972,365300.0357801271
1973,265188.6014504602
1974,305965.8930531871
1975,424979.47790890984
1976,275581.05364450224
1977,342250.49782927055
1978,386582.22800491896
1979,342793.7106270975
1980,188036.0107485061
1981,349237.02237382793
1982,222323.7322748503
1983,201343.3977539868
1984,166049.23675276403
1985,222471.1704145536
1986,211318.68925896523
1987,164686.52837413354
1988,176249.7583330397
1989,190768.84541646577
1990,222711.06043260774
1991,266830.00897577667
1992,212715.8547452111
1993,176443.03473580856
1994,250487.33188584534
1995,186256.2010227152
1996,260173.30930873984
1997,297011.0468080945
1998,348257.3605503864
1999,263525.93781568605
2000,303852.6596406513
2001,258050.1043170547
2002,240264.35256413434
2003,262976.8419121997
2004,272561.9753505428
2005,225986.40788145608
2006,223500.02701557844
2007,248565.01562764682
2008,219258.11664762252
2009,185204.42533568188
2010,190430.6746370782
2011,148693.67531060855
2012,170040.28629172238
2013,181147.19125749596
2014,180427.37355157407
2015,193395.8861237294
2016,192243.70275690797
2017,195258.506704217
2018,123069.7122022437
2019,143902.31738694067
2020,118225.37603427352
2021,108877.10155915616
2022,180848.27233209848
2023,150242.17565663805
2024,271119.5075894505
2025,364346.63481879095
2026,163320.33741412454
2027,153215.39284302294
2028,154746.3698670792
2029,165748.19097152053
2030,256869.80617136878
2031,235632.9737257034
2032,239726.226868402
2033,252465.87139557
2034,157442.924463854
2035,206563.9585887773
2036,193830.14407600302
2037,192801.1705412786
2038,269588.8634406807
2039,207501.02058393016
2040,308695.491197577
2041,257017.32111056754
2042,196994.53607068871
2043,169519.91974289026
2044,196005.97715628397
2045,211810.0135804035
2046,138743.8018095817
2047,149875.55404869988
2048,138908.9982876172
2049,149158.8619102133
2050,168557.10379086816
2051,106944.66766945571
2052,128781.63201714458
2053,144472.95646595195
2054,97982.62476604646
2055,158563.20018387315
2056,139820.155308993
2057,113859.05759934176
2058,236818.9898395516
2059,136354.40277950524
2060,170567.76876449952
2061,183593.19735678157
2062,123212.29700299475
2063,103335.1614050459
2064,135882.56210336517
2065,120857.2993518411
2066,155573.21480145614
2067,120184.0795706316
2068,129983.82229776689
2069,93858.10480478959
2070,109478.38889556087
2071,92590.56428278124
2072,102119.31117535241
2073,143874.76429866988
2074,183151.10477071107
2075,134783.9969693029
2076,137257.45743873873
2077,145100.98896067028
2078,119893.10233177646
2079,118898.56409432192
2080,115429.43679517631
2081,115162.17475229333
2082,106999.57848046599
2083,140250.2988731999
2084,105947.43029154252
2085,113535.87661548129
2086,165599.4333278976
2087,125117.71214077895
2088,103281.26763035907
2089,62636.30706973772
2090,119482.50773635024
2091,101419.99838644468
2092,136572.25247020464
2093,142763.41915907705
2094,108104.43891263222
2095,139579.15308165966
2096,77084.88296010882
2097,99134.28781032853
2098,160938.04683013778
2099,80288.32452503662
2100,98149.83977731764
2101,115245.84839510717
2102,125065.59172951292
2103,104479.98206859647
2104,144393.1811110691
2105,134125.10206600232
2106,103682.31537899091
2107,209268.85957058417
2108,111999.51729069324
2109,110406.06728144386
2110,132456.99171389046
2111,150197.32986612653
2112,143857.66359932884
2113,120788.6569747145
2114,121351.30378251792
2115,159652.06006309853
2116,123517.66523783898
2117,147781.8819254358
2118,108515.0637779313
2119,99845.19931743621
2120,114428.22265559975
2121,125426.01897840982
2122,96607.63271492292
2123,88229.29125964639
2124,179974.136928878
2125,154680.98419398713
2126,123494.88727682555
2127,165416.6783215381
2128,113357.85231231457
2129,97316.81959775576
2130,144454.94475156115
2131,169871.73051202664
2132,117524.60825044208
2133,114289.37261960951
2134,117333.55982646988
2135,89401.53297098253
2136,57929.30468745924
2137,123580.27005348117
2138,127370.78408732107
2139,146851.42898907402
2140,136592.773465757
2141,144922.70825964873
2142,119966.12227694053
2143,146558.055933192
2144,124998.78496844757
2145,136721.08045282055
2146,152560.40530944106
2147,150051.33924364942
2148,147480.46209391797
2149,157359.58488709782
2150,205383.06094849439
2151,102626.61157537243
2152,175012.0877524219
2153,191578.29053232647
2154,105512.07900947219
2155,139118.55502723384
2156,303915.33744924155
2157,226113.44987178827
2158,241620.03807254563
2159,206848.43742312098
2160,171897.3595740824
2161,245437.37935247694
2162,476320.75955042767
2163,371572.89670650533
2164,246206.91838912346
2165,167622.79582345736
2166,164233.26033016443
2167,214943.25427599318
2168,203137.07505374798
2169,193578.43712192154
2170,215713.60758310914
2171,142699.5156770262
2172,143054.09051441043
2173,155780.69740346176
2174,228091.7254057398
2175,302377.0389099461
2176,309821.82927232754
2177,238717.37150341683
2178,204110.06548634934
2179,145966.53713499027
2180,271615.98077962274
2181,188537.3835109341
2182,251410.75494698875
2183,187431.22559157576
2184,133881.75084567245
2185,123096.59823031258
2186,156593.29834101244
2187,150457.51993825645
2188,158458.96199464772
2189,216415.3767224538
2190,75882.0425396359
2191,78606.77701609345
2192,96086.41315804933
2193,100873.44855138272
2194,104789.49798873748
2195,107893.7445990997
2196,103341.91571554962
2197,110314.49143579749
2198,151023.35056918865
2199,179727.91304607323
2200,138587.54167240497
2201,128324.10973280437
2202,198739.81648455193
2203,125311.15761671787
2204,187990.05270946302
2205,106172.97951038509
2206,143304.99417541572
2207,214083.62527817502
2208,242032.01128642116
2209,223887.90696456787
2210,124564.40431394608
2211,117601.20029948746
2212,114474.2883652284
2213,99235.46874821812
2214,148332.54877237394
2215,103580.44909142794
2216,155599.75327183344
2217,100850.79346445101
2218,78573.77030820298
2219,81924.37496456006
2220,87838.77830775721
2221,311563.82249648805
2222,250920.06282886403
2223,310246.57085033297
2224,216202.36127127914
2225,124066.52661661412
2226,229320.94391675515
2227,194421.24790133367
2228,255747.97603449994
2229,245388.29933782114
2230,160781.46499140147
2231,217623.10926905336
2232,191281.78085816238
2233,172353.01437034286
2234,235069.39532324215
2235,228986.08142925837
2236,253158.568118831
2237,361745.1727506477
2238,206733.8785069524
2239,140873.63175618017
2240,163068.19311322644
2241,196558.69813046994
2242,127076.98548904706
2243,135896.3727017822
2244,112398.0947377054
2245,120443.28183166237
2246,125260.52768964066
2247,114451.59490912652
2248,131863.45293357762
2249,124010.1971903635
2250,137387.90777643587
2251,137137.22089824476
2252,178784.05195646995
2253,153225.56653182802
2254,175918.42118873855
2255,199453.0690633777
2256,183452.57973706705
2257,214349.48238630127
2258,158973.8357845198
2259,178165.48071917833
2260,162662.57527954777
2261,180723.53509110806
2262,202840.61174311186
2263,334854.906213232
2264,484317.94784481055
2265,179423.6538066884
2266,263321.4215134726
2267,371011.53116031404
2268,386868.6604626987
2269,152524.56784729558
2270,189311.19691761743
2271,201006.41988707188
2272,196062.76522818336
2273,155245.48236773
2274,173856.6514954365
2275,159584.27038826473
2276,173930.25595834295
2277,193125.89488697913
2278,140203.8057023007
2279,113212.20816173732
2280,126848.66626189872
2281,170177.25382852124
2282,193297.82849385933
2283,103266.00588648958
2284,99366.34530379133
2285,135830.21184629772
2286,119096.68753289772
2287,346918.0402667942
2288,277047.78366002475
2289,396716.2883632559
2290,446414.24793239025
2291,308802.04297178524
2292,434227.9218729567
2293,491743.1252753305
2294,424507.163406086
2295,453081.5212334396
2296,261835.73746150595
2297,297699.884271631
2298,298737.93886311544
2299,400432.4189482208
2300,327959.8400586708
2301,265529.05841523793
2302,245464.99404679687
2303,241098.80745856185
2304,240740.208598937
2305,185966.87922952318
2306,189126.40496458768
2307,196550.9609749036
2308,220268.81316365208
2309,265420.83889938454
2310,205338.1653689577
2311,196486.76509020478
2312,190328.18965337166
2313,177431.74535607404
2314,169646.8946157874
2315,181030.95215604923
2316,200938.02122232836
2317,187365.7608896036
2318,177748.35934502736
2319,174955.12199685807
2320,215629.98712672413
2321,235200.22060925537
2322,173154.56882865718
2323,174338.05519882264
2324,167283.24729560534
2325,203480.51658509293
2326,165557.0252358806
2327,211424.89444359898
2328,236070.2060824224
2329,189371.66625988635
2330,179479.71226782093
2331,371090.5554020059
2332,391341.8219067099
2333,316821.979680473
2334,256763.31417242964
2335,255400.9753166789
2336,332822.0992784443
2337,232269.75378813848
2338,291145.2776541754
2339,225297.26852249724
2340,388451.10904041113
2341,225070.7108125464
2342,229298.07313626687
2343,222322.75421853986
2344,234198.67502229605
2345,241122.4026825948
2346,204194.25310274592
2347,188952.86077177798
2348,229005.52457305984
2349,179509.98932710325
2350,280707.8077575094
2351,231325.7507833535
2352,264512.638856681
2353,285097.56887760933
2354,142473.89136353874
2355,147716.71598660803
2356,165332.50813708254
2357,191944.71110609281
2358,193594.54021029628
2359,125091.90513497512
2360,113779.16807151653
2361,143223.15410474397
2362,271718.1941612966
2363,128144.88087528826
2364,165068.56158916012
2365,213143.0605839422
2366,181589.13149462463
2367,213644.78614050726
2368,202215.31074160893
2369,210576.23958989745
2370,168401.06737679042
2371,166634.56249531967
2372,187435.65212589366
2373,267678.3672019406
2374,299445.020591795
2375,252039.83756199543
2376,277353.80573989084
2377,332550.6526252118
2378,125254.68782419333
2379,209763.55844493167
2380,136612.70761571467
2381,160205.52362902593
2382,190512.2459797618
2383,201200.6557227293
2384,242624.87759943423
2385,158325.81480114962
2386,126521.05444522362
2387,125792.0686739226
2388,109550.68077230437
2389,132743.09450233573
2390,139901.88762424877
2391,148767.60740856052
2392,116706.75860378228
2393,162771.57426344117
2394,133035.95004550667
2395,217541.38586798531
2396,133861.69084084712
2397,217853.5910612885
2398,142298.12062676443
2399,62310.04861265058
2400,58104.037731392345
2401,108698.66625104859
2402,130717.10394693885
2403,134845.22254407965
2404,143758.4337085273
2405,161097.17470289842
2406,139277.56282085413
2407,120047.83009045145
2408,138604.41379142914
2409,123600.5569127094
2410,174910.1087291987
2411,117955.76736832678
2412,159038.11356629647
2413,125362.92613485816
2414,136571.3563704037
2415,131806.20802779318
2416,119614.77032599159
2417,129566.11954763696
2418,129083.08075479504
2419,126411.28623395319
2420,128849.67348106504
2421,157914.90241619732
2422,122011.55262730073
2423,115418.033049083
2424,163407.9558146437
2425,350963.0299153739
2426,147579.60234659497
2427,132738.6280394967
2428,177220.50069774408
2429,119856.03917199277
2430,126729.51313435138
2431,107491.02884918945
2432,135195.4604097385
2433,150995.28972167932
2434,132097.21053694084
2435,158311.97119723848
2436,102054.1160874146
2437,99748.27993482283
2438,129384.4315157967
2439,109970.30816824808
2440,117517.35673674666
2441,109682.77982777636
2442,94781.20926939361
2443,120510.47367824086
2444,128984.99202216123
2445,86686.0523851028
2446,142001.07732179473
2447,184330.62842293028
2448,148159.75808039107
2449,103897.709544625
2450,140380.3144347896
2451,143524.97691233017
2452,192553.5768591458
2453,95958.58214857987
2454,136826.86462840808
2455,136863.30200332022
2456,128939.92305101106
2457,129389.30943140721
2458,127733.48551149145
2459,111888.87682823374
2460,134688.3965431109
2461,110444.08630319031
2462,141476.69763787804
2463,116800.7278217529
2464,201443.41127768208
2465,120600.0749783844
2466,104596.62922329332
2467,155586.51279045164
2468,68514.73980839382
2469,68518.84438050292
2470,188428.6233400061
2471,227210.71477098568
2472,182075.2936801086
2473,119009.3538588473
2474,96932.44704400266
2475,232220.3314862834
2476,116945.47419519912
2477,124184.44833917654
2478,167439.50768127668
2479,108811.01568992306
2480,150414.19177969612
2481,117180.61544205536
2482,126974.14959864294
2483,107973.53460452378
2484,118878.0485302894
2485,129764.81997567741
2486,159511.27478144647
2487,202392.83334356753
2488,169540.26880411242
2489,148713.62914689985
2490,159510.6174799758
2491,110825.91148844345
2492,179313.3584412067
2493,138945.6239161065
2494,158795.30062595927
2495,94877.45891759773
2496,248320.8269174528
2497,144323.13621344883
2498,105897.32093129556
2499,96777.08385238955
2500,122517.57218148015
2501,136749.6725305284
2502,156342.8452358427
2503,93218.59438781539
2504,195933.99390725125
2505,222932.87872338566
2506,255786.8405906894
2507,304197.828269917
2508,253414.48344447688
2509,219953.23785253795
2510,218930.95357776812
2511,180008.11696222695
2512,199120.02672341972
2513,213513.51250943157
2514,243038.79216166798
2515,170626.76060265282
2516,169633.14989377023
2517,156905.01872228345
2518,166894.1747822188
2519,214572.998772975
2520,205583.33422268752
2521,184752.42435601886
2522,215157.05359919797
2523,123622.01022493198
2524,136560.2584389557
2525,151520.64057352624
2526,129244.5987105899
2527,106113.16405808272
2528,129139.7085927478
2529,122829.79539477319
2530,131882.6466697161
2531,245737.08245004108
2532,223093.41357217095
2533,191268.33569859876
2534,224880.43798935917
2535,317463.22378478176
2536,257363.5084319613
2537,221429.13626239213
2538,180237.7568823151
2539,182135.09655991377
2540,181908.10724614165
2541,187369.5065566682
2542,172461.92091002577
2543,137154.25247004683
2544,132004.4178297229
2545,140950.96725584308
2546,133010.9219313359
2547,149280.53423559124
2548,136782.6608843381
2549,173612.8507624016
2550,301614.7379279184
2551,144998.7003647489
2552,134589.0700993526
2553,63787.72973176521
2554,97552.69940040413
2555,122499.44148499364
2556,112419.99651041813
2557,117763.15391220123
2558,143796.63470767636
2559,124642.59620305017
2560,137422.78434649928
2561,136681.7296778254
2562,133706.85152652007
2563,141303.61438390505
2564,190516.32817622792
2565,130251.65450433537
2566,157339.71480228123
2567,126153.09494886006
2568,196510.91557349486
2569,188006.75841660672
2570,122307.19438040335
2571,186303.69022979715
2572,167679.33766432377
2573,214265.39365729416
2574,230547.0266985669
2575,126927.29245090298
2576,128928.98930034184
2577,177666.06010657377
2578,84133.07733887719
2579,70248.36123791253
2580,130958.14611278748
2581,118852.63367346897
2582,131171.30147346848
2583,273145.005984732
2584,154438.7539402865
2585,215016.82486708777
2586,220246.6065407186
2587,212951.26726844296
2588,136229.03764772342
2589,146761.53585995833
2590,210392.9736841414
2591,211688.87005352197
2592,213062.1104094377
2593,231166.39676130546
2594,180699.66294881728
2595,203678.67962511178
2596,334825.78775761335
2597,188837.74151415736
2598,258999.56225249538
2599,278358.52264254953
2600,213230.72296193455
2601,173399.5556733069
2602,79333.85320925045
2603,101071.56666199642
2604,93766.26003899408
2605,75546.19916060398
2606,146110.51054143894
2607,193602.7207822369
2608,205502.10261925365
2609,176226.81545723797
2610,110222.89909576581
2611,144200.82778454674
2612,151003.13984518254
2613,137786.6741117489
2614,128644.5764444218
2615,144653.90216010762
2616,140692.13846767903
2617,200605.03702826268
2618,210676.539453003
2619,194796.3436996339
2620,187762.05535955422
2621,182004.82079126211
2622,188115.3845119991
2623,246574.10398748674
2624,306717.3285523026
2625,326866.9596759252
2626,176331.55354166083
2627,170020.0562020165
2628,460780.1771958393
2629,482761.30535741
2630,332510.12275458866
2631,476102.92500071257
2632,434614.5013991642
2633,302969.47036364215
2634,386137.4420110218
2635,147269.25788610123
2636,180844.61019881518
2637,162614.40166196856
2638,255007.44484488177
2639,188830.07364447459
2640,141461.8287234325
2641,101412.2071169226
2642,206105.65973122252
2643,97572.21056072663
2644,138812.02187048082
2645,106964.06357228041
2646,94358.89211383497
2647,107203.98748960742
2648,142941.9315946268
2649,142184.9329948217
2650,131181.60146813878
2651,136031.19781729995
2652,430931.51949706225
2653,243128.6716965954
2654,267634.2644501938
2655,388511.1793414853
2656,308435.52268321265
2657,320302.5537284287
2658,259390.33300407178
2659,304817.28785848146
2660,319261.2112293521
2661,347098.6493482389
2662,341517.06859182584
2663,278522.28390132874
2664,258438.2576167358
2665,323518.17163532344
2666,280588.71609003993
2667,170931.07203179787
2668,182824.92508160736
2669,179930.31570582153
2670,274697.37803448504
2671,184302.78049628623
2672,189082.9659397379
2673,199145.68475736358
2674,200345.91134992483
2675,157157.312565072
2676,182301.23060023258
2677,206017.10426463405
2678,265810.5570379112
2679,272157.32796780736
2680,271271.3566639162
2681,404461.1946736171
2682,358365.86410069565
2683,503055.5185330967
2684,308522.8428639763
2685,379848.4274649482
2686,246930.90249043703
2687,336360.2292731282
2688,215158.43269884159
2689,203596.55718974437
2690,501295.6587245158
2691,182493.90816925108
2692,141135.1956867922
2693,188636.23599905838
2694,139905.68385504108
2695,187349.9818520982
2696,182220.83150441555
2697,194714.9030924018
2698,196298.16740580896
2699,180791.26839119973
2700,163141.2985618972
2701,161653.65976702148
2702,107480.69790434836
2703,113433.47389066806
2704,145929.6331295556
2705,116663.94641580459
2706,115971.67545519279
2707,125555.7614509066
2708,129827.61012301664
2709,112035.18692391756
2710,133523.5599570009
2711,296987.6966738741
2712,405919.5064507454
2713,162278.6026318448
2714,145998.44890768034
2715,169203.25239237436
2716,142228.14506333065
2717,164386.34121144004
2718,214110.42072645
2719,152104.4744186264
2720,167896.9513380654
2721,128964.15401990562
2722,168779.24094283197
2723,151382.2625365533
2724,121567.87507159657
2725,128154.07167633936
2726,145421.32818933963
2727,189671.6078123332
2728,156670.92598087722
2729,154588.6210105422
2730,144258.76335329696
2731,125487.9278747835
2732,128250.26373795421
2733,166286.21932325306
2734,163587.00274542716
2735,125265.31867092117
